hosp_id,hospital_name,address,city,state,zip_code,county_name,Country,phone_number,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_meaningful_use_of_ehrs,provider_id
1661,ORTHONEBRASKA HOSPITAL,2808 SOUTH 143RD PLZ,OMAHA,NE,68144,DOUGLAS,USA,(402) 609-1600,Acute Care Hospitals,Physician,TRUE,TRUE,280129
1662,ASPIRE HEALTH PARTNERS,1800 MERCY DR,ORLANDO,FL,32808,ORANGE,USA,(407) 875-3700,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,104067
1663,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,ALLEGHENY,USA,(412) 647-8788,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,390164
1664,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,9601 INTERSTATE,LITTLE ROCK,AR,72205,PULASKI,USA,(501) 202-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,40114
1665,TEXAS HEALTH HEART & VASCULAR HOSPITAL ARLINGTON,811 WRIGHT STREET,ARLINGTON,TX,76012,TARRANT,USA,(817) 960-3500,Acute Care Hospitals,Proprietary,FALSE,TRUE,670071
1666,GOVE COUNTY MEDICAL CENTER,520 WEST 5TH STREET,QUINTER,KS,67752,GOVE,USA,(785) 754-3341,Critical Access Hospitals,Voluntary non-profit - Other,TRUE,TRUE,171367
1667,PUTNAM HOSPITAL CENTER,670 STONELEIGH AVENUE,CARMEL,NY,10512,PUTNAM,USA,(914) 279-5711,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,330273
1668,ASSURANCE HEALTH PSYCHIATRIC HOSPITAL,900 NORTH HIGH SCHOOL ROAD,INDIANAPOLIS,IN,46214,MARION,USA,(317) 982-3715,Psychiatric,Proprietary,FALSE,FALSE,154064
1669,MH ST ELIZABETH BOARDMAN HOSPITAL,8401 MARKET STREET,BOARDMAN,OH,44512,MAHONING,USA,(330) 729-2929,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,360276
1670,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,RI,2904,PROVIDENCE,USA,(401) 456-3000,Acute Care Hospitals,Proprietary,TRUE,TRUE,410005
1671,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,LAPAZ,USA,(928) 669-9201,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,31317
1672,NORTHEASTERN VERMONT REGIONAL HOSPITAL,1315 HOSPITAL DRIVE,SAINT JOHNSBURY,VT,5819,CALEDONIA,USA,(802) 748-7400,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,471303
1673,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,USA,(818) 885-8500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,50116
1674,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61108,WINNEBAGO,USA,(815) 226-2000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,140233
1675,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,4250 BETHEL ROAD,OLIVE BRANCH,MS,38654,DE SOTO,USA,(662) 932-9000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,250167
1676,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,CHARLESTON,USA,(843) 881-0100,Acute Care Hospitals,Proprietary,TRUE,TRUE,420089
1677,JACKSON MEDICAL CENTER,220 HOSPITAL DRIVE,JACKSON,AL,36545,CLARKE,USA,(251) 246-9021,Acute Care Hospitals,Proprietary,TRUE,FALSE,10128
1678,COOPER COUNTY COMMUNITY HOSPITAL,17651 B HWY,BOONVILLE,MO,65233,COOPER,USA,(660) 882-4100,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,260004
1679,CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL,102 NORTH BROADWAY,CARNEGIE,OK,73015,CADDO,USA,(580) 654-1050,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,FALSE,371334
1680,HARLINGEN MEDICAL CENTER,5501 SOUTH EXPRESSWAY 77,HARLINGEN,TX,78550,CAMERON,USA,(956) 365-1000,Acute Care Hospitals,Proprietary,TRUE,TRUE,450855
1681,LAKE CUMBERLAND REGIONAL HOSPITAL,305 LANGDON STREET,SOMERSET,KY,42503,PULASKI,USA,(606) 679-7441,Acute Care Hospitals,Proprietary,TRUE,TRUE,180132
1682,UPMC SUSQUEHANNA SOLDIERS & SAILORS,32-36 CENTRAL AVENUE,WELLSBORO,PA,16901,TIOGA,USA,(570) 724-1631,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,391316
1683,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,93514,INYO,USA,(760) 873-5811,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,51324
1684,HCA HOUSTON HEALTHCARE KINGWOOD,22999 US HWY 59,KINGWOOD,TX,77325,HARRIS,USA,(281) 359-7500,Acute Care Hospitals,Proprietary,TRUE,TRUE,450775
1685,MAYO CLINIC HOSPITAL ROCHESTER,1216 SECOND STREET SOUTHWEST,ROCHESTER,MN,55902,OLMSTED,USA,(507) 255-1991,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,240010
1686,MAPLE GROVE HOSPITAL,9875 HOSPITAL DRIVE,MAPLE GROVE,MN,55369,HENNEPIN,USA,(763) 581-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,240214
1687,MARTIN GENERAL HOSPITAL,310 S MCCASKEY RD P O BOX 1128,WILLIAMSTON,NC,27892,MARTIN,USA,(252) 809-6179,Acute Care Hospitals,Government - Local,TRUE,TRUE,340133
1688,DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS,4900 MUELLER BLVD,AUSTIN,TX,78723,TRAVIS,USA,(512) 324-0000,Childrens,Voluntary non-profit - Private,TRUE,FALSE,453310
1689,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN STREET,HOUMA,LA,70360,TERREBONNE,USA,(985) 873-4141,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,190008
1690,TRENTON PSYCHIATRIC HOSP,STATION A,TRENTON,NJ,8625,MERCER,USA,(609) 633-1586,Psychiatric,Government - State,TRUE,FALSE,314013
1691,COMMUNITY BEHAVIORAL HEALTH HOSPITAL ROCHESTER,251 WOOD LAKE DRIVE SOUTHEAST,ROCHESTER,MN,55904,OLMSTED,USA,(507) 206-2561,Psychiatric,Government - State,FALSE,FALSE,244017
1692,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,10940,ORANGE,USA,(845) 343-2424,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,330126
1693,ADVENTHEALTH FISH MEMORIAL,1055 SAXON BLVD,ORANGE CITY,FL,32763,VOLUSIA,USA,(386) 917-5000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,100072
1694,BAYFRONT HEALTH - ST PETERSBURG,701 6TH ST S,SAINT PETERSBURG,FL,33701,PINELLAS,USA,(727) 823-1234,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,100032
1695,PARKWOOD BEHAVIORAL HEALTH SYSTEM,8135 GOODMAN ROAD,OLIVE BRANCH,MS,38654,DE SOTO,USA,(662) 895-4900,Psychiatric,Proprietary,FALSE,FALSE,254005
1696,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,416 E MAUMEE ST,ANGOLA,IN,46703,STEUBEN,USA,(260) 665-2141,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,151315
1697,UP HEALTH SYSTEM PORTAGE,500 CAMPUS DRIVE,HANCOCK,MI,49930,HOUGHTON,USA,(906) 483-1000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,230108
1698,CABINET PEAKS MEDICAL CENTER,209 HEALTH PARK DR,LIBBY,MT,59923,LINCOLN,USA,(406) 293-0100,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,271320
1699,PRISMA HEALTH OCONEE MEMORIAL HOSPITAL,102B OMNI DR,SENECA,SC,29672,OCONEE,USA,(864) 482-3100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,420009
1700,SUTTER SANTA ROSA REGIONAL HOSPITAL,30 MARK WEST SPRINGS ROAD,SANTA ROSA,CA,95403,SONOMA,USA,(707) 576-4000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,50291
1701,FOUR WINDS,800 CROSS RIVER RD,KATONAH,NY,10536,WESTCHESTER,USA,(914) 763-8151,Psychiatric,Proprietary,FALSE,FALSE,334002
1702,DEER LODGE MEDICAL CENTER,1100 HOLLENBACK LN,DEER LODGE,MT,59722,POWELL,USA,(406) 846-2212,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,271314
1703,MULTICARE VALLEY HOSPITAL,12606 EAST MISSION AVENUE,SPOKANE,WA,99216,SPOKANE,USA,(509) 924-6650,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,500119
1704,MARGARETVILLE MEMORIAL HOSPITAL,42084 STATE HIGHWAY 28,MARGARETVILLE,NY,12455,DELAWARE,USA,(845) 586-2631,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,331304
1705,UNIVERSITY BEHAVIORAL HEALTH,2026 WEST UNIVERSITY DRIVE,DENTON,TX,76201,DENTON,USA,(940) 320-8100,Psychiatric,Government - State,FALSE,FALSE,454104
1706,WESTERN STATE HOSPITAL,1301 RICHMOND ROAD,STAUNTON,VA,24402,STAUNTON CITY,USA,(540) 332-8000,Psychiatric,Government - State,TRUE,FALSE,494021
1707,LINCOLN COUNTY MEDICAL CENTER,211 SUDDERTH DRIVE,RUIDOSO,NM,88345,LINCOLN,USA,(575) 257-8200,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,321306
1708,HEART OF AMERICA MEDICAL CENTER,800 S MAIN AVE,RUGBY,ND,58368,PIERCE,USA,(701) 776-5261,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,351332
1709,CENTERSTONE OF FLORIDA,2020 26TH AVE E,BRADENTON,FL,34208,MANATEE,USA,(941) 782-4299,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,104040
1710,JERSEY CITY MEDICAL CENTER,355 GRAND STREET,JERSEY CITY,NJ,7302,HUDSON,USA,(201) 915-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,310074
1711,MEMORIAL HOSPITAL,1401 WEST LOCUST,STILWELL,OK,74960,ADAIR,USA,(918) 696-3101,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,370178
1712,AMERY HOSPITAL & CLINIC,265 GRIFFIN STREET EAST,AMERY,WI,54001,POLK,USA,(715) 268-0300,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,521308
1713,HARRIS REGIONAL HOSPITAL,68 HOSPITAL RD,SYLVA,NC,28779,JACKSON,USA,(828) 586-7000,Acute Care Hospitals,Proprietary,TRUE,TRUE,340016
1714,EUCLID HOSPITAL,18901 LAKE SHORE BOULEVARD,EUCLID,OH,44119,CUYAHOGA,USA,(216) 531-9000,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,TRUE,360082
1715,PROVIDENCE ALASKA MEDICAL CENTER,3200 PROVIDENCE DRIVE,ANCHORAGE,AK,99508,ANCHORAGE,USA,(907) 562-2211,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,20001
1716,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,CINCINNATI,OH,45220,HAMILTON,USA,(513) 862-2646,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,360134
1717,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,LOS ANGELES,USA,(818) 502-1900,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,50058
1718,CHILDREN'S HEALTHCARE OF ATLANTA AT EGLESTON,"1405 CLIFTON ROAD, NE",ATLANTA,GA,30322,DE KALB,USA,(404) 785-6101,Childrens,Voluntary non-profit - Private,TRUE,FALSE,113300
1719,CHI HEALTH NEBRASKA HEART,7500 SOUTH 91ST ST,LINCOLN,NE,68526,LANCASTER,USA,(402) 327-2700,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,FALSE,280128
1720,"PATHWAYS OF TENNESSEE, INC",238 SUMMAR DR,JACKSON,TN,38301,MADISON,USA,(731) 935-8200,Psychiatric,Voluntary non-profit - Private,FALSE,FALSE,444010
1721,RUSSELL COUNTY HOSPITAL,153 DOWELL ROAD,RUSSELL SPRINGS,KY,42642,RUSSELL,USA,(270) 866-4141,Critical Access Hospitals,Government - Local,TRUE,TRUE,181330
1722,OTHELLO COMMUNITY HOSPITAL,315 NORTH 14TH AVENUE,OTHELLO,WA,99344,ADAMS,USA,(509) 488-2636,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,501318
1723,BOURBON COMMUNITY HOSPITAL,9 LINVILLE DRIVE,PARIS,KY,40361,BOURBON,USA,(859) 987-3600,Acute Care Hospitals,Proprietary,TRUE,TRUE,180046
1724,PRESENCE SAINT FRANCIS HOSPITAL,355 RIDGE AVE,EVANSTON,IL,60202,COOK,USA,(847) 316-4000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,140080
1725,BLACKWELL REGIONAL HOSPITAL,710 SOUTH 13TH STREET,BLACKWELL,OK,74631,KAY,USA,(580) 363-2311,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,370030
1726,CANYON RIDGE HOSPITAL,5353 G STREET,CHINO,CA,91710,SAN BERNARDINO,USA,(909) 590-3700,Psychiatric,Proprietary,FALSE,FALSE,54111
1727,SAMARITAN PACIFIC COMMUNITY HOSPITAL,930 SW ABBEY STREET,NEWPORT,OR,97365,LINCOLN,USA,(541) 265-2244,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,381314
1728,MEDICAL CENTER OF LEWISVILLE,500 WEST MAIN STREET,LEWISVILLE,TX,75057,DENTON,USA,(972) 420-1000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,450669
1729,WELLBRIDGE HEALTHCARE OF PLANO,4301 MAPLESHADE LANE,PLANO,TX,75093,COLLIN,USA,(972) 596-5445,Psychiatric,Proprietary,FALSE,FALSE,454130
1730,UH GEAUGA MEDICAL CENTER,13207 RAVENNA RD,CHARDON,OH,44024,GEAUGA,USA,(440) 269-6000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,360192
1731,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,BENTON,USA,(319) 472-6200,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,161349
1732,JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,FRANKLIN,IN,46131,JOHNSON,USA,(317) 736-3300,Acute Care Hospitals,Government - Local,TRUE,TRUE,150001
1733,GEISINGER-BLOOMSBURG HOSPITAL,549 EAST FAIR STREET,BLOOMSBURG,PA,17815,COLUMBIA,USA,(570) 387-2100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,390003
1734,BIENVILLE MEDICAL CENTER,1175 PINE STREET,ARCADIA,LA,71001,BIENVILLE,USA,(318) 263-4700,Critical Access Hospitals,Proprietary,TRUE,FALSE,191320
1735,NORTON COUNTY HOSPITAL,102 E HOLME STREET,NORTON,KS,67654,NORTON,USA,(785) 877-3351,Critical Access Hospitals,Government - Local,TRUE,TRUE,171348
1736,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,KNOX,USA,(865) 541-1101,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,440125
1737,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,CLINTON,USA,(563) 244-5555,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,160080
1738,L A DOWNTOWN MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,USA,(213) 989-6123,Acute Care Hospitals,Proprietary,FALSE,FALSE,50763
1739,KENNEDY KRIEGER INSTITUTE,707 NORTH  BROADWAY,BALTIMORE,MD,21205,BALTIMORE CITY,USA,(443) 923-9301,Childrens,Voluntary non-profit - Private,TRUE,FALSE,213301
1740,SOUTHWEST MS REGIONAL MEDICAL CENTER,215 MARION AV BOX 1307,MCCOMB,MS,39649,PIKE,USA,(601) 249-5500,Acute Care Hospitals,Government - Local,TRUE,TRUE,250097
1741,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,17100 EUCLID STREET,FOUNTAIN VALLEY,CA,92708,ORANGE,USA,(714) 966-7200,Acute Care Hospitals,Proprietary,TRUE,TRUE,50570
1742,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,THE DISTRICT,USA,(202) 574-6611,Acute Care Hospitals,Proprietary,TRUE,TRUE,90008
1743,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29925,BEAUFORT,USA,(843) 681-6122,Acute Care Hospitals,Proprietary,TRUE,TRUE,420080
1744,FLAGLER HOSPITAL,400 HEALTH PARK BLVD,SAINT AUGUSTINE,FL,32086,ST. JOHNS,USA,(904) 819-4426,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,100090
1745,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,827 LINDEN AVENUE,BALTIMORE,MD,21201,BALTIMORE CITY,USA,(410) 225-8996,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,210038
1746,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,CANTON,OH,44708,STARK,USA,(330) 489-1080,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,360070
1747,ST ELIZABETH HOSPITAL,1450 BATTERSBY AVENUE,ENUMCLAW,WA,98022,KING,USA,(360) 825-2505,Critical Access Hospitals,Voluntary non-profit - Church,TRUE,TRUE,501335
1748,HAVEN BEHAVIORAL HOSPITAL OF ALBUQUERQUE,"5400 GIBSON BOULEVARD SE, 4TH FLOOR BOX# 8",ALBUQUERQUE,NM,87108,BERNALILLO,USA,(505) 254-4500,Psychiatric,Proprietary,FALSE,FALSE,324013
1749,LIFEBRITE COMMUNITY HOSPITAL OF EARLY,11740 COLUMBIA STREET,BLAKELY,GA,39823,EARLY,USA,(229) 723-4241,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,111314
1750,MARINHEALTH MEDICAL CENTER,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,MARIN,USA,(415) 925-7900,Acute Care Hospitals,Government - Local,TRUE,TRUE,50360
1751,AUSTIN LAKES HOSPITAL,1025 EAST 32ND STREET,AUSTIN,TX,78705,TRAVIS,USA,(512) 544-5253,Psychiatric,Proprietary,FALSE,FALSE,454069
1752,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVE,EL PASO,TX,79905,EL PASO,USA,(915) 521-7602,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,450024
1753,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,USA,(937) 208-3023,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,360051
1754,HANOVER HOSPITAL,205 S HANOVER STREET,HANOVER,KS,66945,WASHINGTON,USA,(785) 337-2214,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,171365
1755,NEMAHA VALLEY COMMUNITY HOSPITAL,1600 COMMUNITY DR,SENECA,KS,66538,NEMAHA,USA,(785) 336-6181,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,171315
1756,ST JOSEPHS HOSPITAL,2661 COUNTY HWY I,CHIPPEWA FALLS,WI,54729,CHIPPEWA,USA,(715) 717-7200,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,520017
1757,NORTHWEST HOSPITAL CENTER,5401 OLD COURT ROAD,RANDALLSTOWN,MD,21133,BALTIMORE,USA,(410) 521-2200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,210040
1758,CUMBERLAND HOSPITAL LLC,9407 CUMBERLAND ROAD,NEW KENT,VA,23124,NEW KENT,USA,(804) 966-2242,Childrens,Proprietary,FALSE,FALSE,493300
1759,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,WA,98004,KING,USA,(425) 688-5000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,500051
1760,SPOONER HEALTH SYSTEM,1280 CHANDLER DR,SPOONER,WI,54801,WASHBURN,USA,(715) 635-2111,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,FALSE,521332
1761,LONG BEACH MEMORIAL MEDICAL CENTER,2801 ATLANTIC AVE,LONG BEACH,CA,90806,LOS ANGELES,USA,(562) 933-2000,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,TRUE,50485
1762,KAHUKU MEDICAL CENTER,56-117 PUALALEA STREET,KAHUKU,HI,96731,HONOLULU,USA,(808) 293-9221,Critical Access Hospitals,Voluntary non-profit - Other,TRUE,TRUE,121304
1763,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,ALLAMAKEE,USA,(563) 568-3411,Critical Access Hospitals,Government - Local,TRUE,TRUE,161318
1764,ADVENTHEALTH MURRAY,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406",CHATSWORTH,GA,30705,MURRAY,USA,(706) 517-2031,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,110050
1765,MUNSON MEDICAL CENTER,1105 SIXTH STREET,TRAVERSE CITY,MI,49684,GRAND TRAVERSE,USA,(231) 935-5000,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,230097
1766,"COOLEY DICKINSON HOSPITAL INC,THE",30 LOCUST STREET,NORTHAMPTON,MA,1060,HAMPSHIRE,USA,(413) 582-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,FALSE,220015
1767,ASCENSION SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,78705,TRAVIS,USA,(512) 324-1000,Acute Care Hospitals,Physician,TRUE,TRUE,450056
1768,WEST OAKS HOSPITAL,6500 HORNWOOD,HOUSTON,TX,77074,HARRIS,USA,(713) 995-0909,Psychiatric,Proprietary,FALSE,FALSE,454026
1769,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,1000 RUSH DR,SALIDA,CO,81201,CHAFFEE,USA,(719) 530-2200,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,61322
1770,CAPE REGIONAL MEDICAL CENTER INC,TWO STONE HARBOR BLVD,CAPE MAY COURT HOUSE,NJ,8210,CAPE MAY,USA,(609) 463-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,310011
1771,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE ST,ENGLEWOOD,NJ,7631,BERGEN,USA,(201) 894-3000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,310045
1772,ST JOSEPH MERCY HOSPITAL,5301 E HURON RIVER DR,ANN ARBOR,MI,48106,WASHTENAW,USA,(734) 712-3456,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,230156
1773,UPMC HAMOT,201 STATE STREET,ERIE,PA,16550,ERIE,USA,(814) 877-6000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,390063
1774,SANTA CRUZ COUNTY PSYCHIATRIC HEALTH FACILITY,"2250 SOQUEL AVENUE, SUITE 150",SANTA CRUZ,CA,95062,SANTA CRUZ,USA,(831) 600-2801,Psychiatric,Proprietary,FALSE,FALSE,54152
1775,WAHIAWA GENERAL HOSPITAL,128 LEHUA STREET,WAHIAWA,HI,96786,HONOLULU,USA,(808) 621-8411,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,120004
1776,CAMBRIDGE HEALTH ALLIANCE,1493 CAMBRIDGE STREET,CAMBRIDGE,MA,2138,MIDDLESEX,USA,(617) 665-2300,Acute Care Hospitals,Government - Local,TRUE,TRUE,220011
1777,PARIS COMMUNITY HOSPITAL,721 E COURT STREET,PARIS,IL,61944,EDGAR,USA,(217) 465-4141,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,TRUE,141320
1778,PERHAM HEALTH,1000 CONEY STREET WEST,PERHAM,MN,56573,OTTER TAIL,USA,(218) 347-1301,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,241373
1779,BEAUMONT HOSPITAL - FARMINGTON HILLS,28050 GRAND RIVER AVENUE,FARMINGTON HILLS,MI,48336,OAKLAND,USA,(248) 471-8000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,230151
1780,COVENANT MEDICAL CENTER,1447 N HARRISON,SAGINAW,MI,48602,SAGINAW,USA,(989) 583-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,230070
1781,LINDSAY MUNICIPAL HOSPITAL,1305 W CHEROKEE STREET - HIGHWAY 19 WEST,LINDSAY,OK,73052,GARVIN,USA,(405) 756-1404,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,370214
1782,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,SONOMA,USA,(707) 571-4000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,50690
1783,FANNIN REGIONAL HOSPITAL,2855 OLD HIGHWAY 5 NORTH,BLUE RIDGE,GA,30513,FANNIN,USA,(706) 632-3711,Acute Care Hospitals,Proprietary,TRUE,TRUE,110189
1784,BIGFORK VALLEY HOSPITAL,258 PINE TREE DRIVE PO BOX 258,BIGFORK,MN,56628,ITASCA,USA,(218) 743-3177,Critical Access Hospitals,Government - Hospital District or Authority,TRUE,TRUE,241316
1785,HOSPITAL DR CAYETANO COLL Y TOSTE,CARRETERA 129 KM.1 AVENIDA SAN LUIS,ARECIBO,PR,613,ARECIBO,USA,(787) 650-7272,Acute Care Hospitals,Proprietary,TRUE,TRUE,400087
1786,MUSCOGEE (CREEK) NATION MEDICAL CENTER,1401 MORRIS DRIVE,OKMULGEE,OK,74447,OKMULGEE,USA,(918) 756-4233,Acute Care Hospitals,Tribal,TRUE,TRUE,370057
1787,GOOD SAMARITAN REGIONAL HLTH CENTER,1 GOOD SAMARITAN WAY,MOUNT VERNON,IL,62864,JEFFERSON,USA,(618) 899-1469,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,140046
1788,MADISON MEDICAL CENTER,611 W MAIN ST,FREDERICKTOWN,MO,63645,MADISON,USA,(573) 781-3341,Critical Access Hospitals,Voluntary non-profit - Other,TRUE,TRUE,261302
1789,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,DICKINSON,USA,(712) 336-1230,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,160124
1790,UT HEALTH EAST TEXAS JACKSONVILLE HOSPITAL,501 S RAGSDALE,JACKSONVILLE,TX,75766,CHEROKEE,USA,(903) 541-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,450194
